time,wx,wy,wz
13.413,1.36,0.31,0.29
13.417,1.35,0.31,0.29
13.421,1.34,0.30,0.29
13.425,1.33,0.30,0.29
13.429,1.32,0.29,0.29
13.433,1.31,0.28,0.30
13.437,1.30,0.28,0.30
13.447,1.29,0.27,0.30
13.448,1.28,0.27,0.30
13.449,1.26,0.27,0.30
13.452,1.26,0.26,0.30
13.456,1.24,0.26,0.30
13.484,1.23,0.25,0.30
13.485,1.22,0.24,0.30
13.486,1.21,0.24,0.30
13.486,1.20,0.23,0.30
13.486,1.18,0.23,0.30
13.487,1.17,0.23,0.30
13.487,1.15,0.22,0.30
13.488,1.14,0.22,0.30
13.494,1.13,0.21,0.30
13.496,1.11,0.20,0.30
13.500,1.10,0.20,0.30
13.503,1.09,0.19,0.30
13.509,1.07,0.18,0.30
13.511,1.06,0.18,0.30
13.516,1.04,0.18,0.30
13.520,1.03,0.17,0.30
13.531,1.01,0.17,0.30
13.532,1.00,0.16,0.30
13.532,0.98,0.16,0.30
13.571,0.96,0.16,0.30
13.571,0.95,0.15,0.30
13.572,0.93,0.14,0.30
13.572,0.91,0.14,0.30
13.572,0.90,0.13,0.30
13.573,0.88,0.13,0.30
13.573,0.87,0.13,0.30
13.574,0.85,0.12,0.30
13.574,0.83,0.11,0.30
13.575,0.81,0.11,0.30
13.575,0.80,0.11,0.30
13.581,0.78,0.10,0.30
13.582,0.76,0.09,0.30
13.587,0.74,0.09,0.29
13.598,0.72,0.09,0.30
13.599,0.70,0.08,0.29
13.599,0.68,0.08,0.29
13.603,0.67,0.07,0.30
13.607,0.65,0.07,0.29
13.611,0.63,0.07,0.29
13.617,0.61,0.06,0.29
13.618,0.60,0.06,0.29
13.623,0.58,0.05,0.29
13.632,0.55,0.05,0.29
13.633,0.54,0.05,0.29
13.635,0.52,0.04,0.29
13.641,0.50,0.04,0.29
13.642,0.48,0.03,0.29
13.671,0.46,0.03,0.29
13.672,0.44,0.03,0.29
13.672,0.42,0.02,0.29
13.673,0.40,0.02,0.29
13.674,0.38,0.02,0.29
13.674,0.36,0.01,0.29
13.675,0.34,0.01,0.29
13.675,0.32,0.01,0.29
13.678,0.30,0.00,0.29
13.682,0.28,0.00,0.29
13.685,0.26,-0.01,0.29
13.689,0.24,-0.01,0.29
13.695,0.22,-0.01,0.28
13.701,0.20,-0.02,0.29
13.702,0.17,-0.02,0.28
13.705,0.16,-0.02,0.28
13.710,0.13,-0.03,0.28
13.716,0.11,-0.03,0.28
13.717,0.09,-0.03,0.28
13.721,0.07,-0.03,0.28
13.726,0.05,-0.03,0.28
13.729,0.03,-0.04,0.28
13.733,0.01,-0.04,0.28
13.736,-0.01,-0.04,0.28
13.741,-0.03,-0.04,0.28
13.748,-0.05,-0.05,0.28
13.749,-0.07,-0.05,0.28
13.752,-0.09,-0.05,0.28
13.756,-0.11,-0.05,0.28
13.788,-0.13,-0.06,0.28
13.789,-0.15,-0.06,0.28
13.790,-0.17,-0.06,0.28
13.790,-0.19,-0.06,0.28
13.790,-0.22,-0.06,0.28
13.791,-0.23,-0.07,0.28
13.791,-0.25,-0.07,0.28
13.791,-0.27,-0.07,0.28
13.795,-0.30,-0.07,0.27
13.796,-0.31,-0.08,0.27
13.800,-0.33,-0.08,0.27
13.803,-0.35,-0.08,0.27
13.809,-0.38,-0.08,0.27
13.813,-0.40,-0.08,0.27
13.816,-0.41,-0.08,0.27
13.820,-0.43,-0.08,0.27
13.823,-0.45,-0.09,0.27
13.828,-0.47,-0.08,0.27
13.833,-0.49,-0.09,0.27
13.835,-0.51,-0.09,0.27
13.839,-0.53,-0.09,0.27
13.849,-0.55,-0.09,0.27
13.850,-0.57,-0.09,0.27
13.852,-0.59,-0.09,0.27
13.855,-0.60,-0.09,0.26
13.891,-0.63,-0.10,0.26
13.892,-0.64,-0.10,0.26
13.892,-0.66,-0.10,0.26
13.893,-0.68,-0.10,0.26
13.893,-0.70,-0.10,0.26
13.893,-0.72,-0.10,0.26
13.894,-0.74,-0.10,0.26
13.894,-0.76,-0.10,0.26
13.894,-0.78,-0.10,0.25
13.897,-0.79,-0.10,0.25
13.899,-0.81,-0.10,0.25
13.902,-0.82,-0.10,0.25
13.907,-0.84,-0.10,0.25
13.912,-0.86,-0.10,0.25
13.914,-0.88,-0.10,0.25
13.922,-0.89,-0.11,0.25
13.922,-0.91,-0.10,0.24
13.933,-0.92,-0.10,0.24
13.933,-0.94,-0.10,0.24
13.934,-0.96,-0.11,0.24
13.938,-0.98,-0.11,0.24
13.976,-0.99,-0.11,0.24
13.977,-1.01,-0.11,0.24
13.977,-1.02,-0.11,0.24
13.977,-1.04,-0.11,0.24
13.978,-1.05,-0.11,0.24
13.978,-1.06,-0.11,0.23
13.978,-1.08,-0.11,0.23
13.978,-1.10,-0.11,0.23
13.979,-1.11,-0.11,0.23
13.979,-1.13,-0.11,0.23
13.981,-1.13,-0.11,0.23
13.985,-1.15,-0.10,0.23
13.989,-1.17,-0.11,0.23
13.993,-1.18,-0.11,0.23
13.997,-1.19,-0.11,0.23
14.002,-1.21,-0.11,0.23
14.005,-1.22,-0.10,0.22
14.011,-1.23,-0.11,0.23
14.013,-1.24,-0.11,0.22
14.017,-1.25,-0.11,0.22
14.021,-1.26,-0.10,0.22
14.024,-1.27,-0.10,0.22
14.030,-1.29,-0.11,0.22
14.032,-1.30,-0.10,0.22
14.036,-1.31,-0.10,0.22
14.041,-1.32,-0.10,0.22
14.049,-1.33,-0.10,0.22
14.050,-1.34,-0.10,0.22
14.052,-1.35,-0.10,0.21
14.057,-1.35,-0.10,0.21
14.092,-1.36,-0.10,0.21
14.093,-1.38,-0.10,0.21
14.093,-1.39,-0.10,0.21
14.094,-1.39,-0.10,0.21
14.094,-1.40,-0.10,0.21
14.094,-1.41,-0.10,0.21
14.094,-1.41,-0.10,0.21
14.095,-1.42,-0.10,0.21
14.095,-1.43,-0.10,0.21
14.097,-1.44,-0.09,0.20
14.100,-1.44,-0.09,0.20
14.104,-1.45,-0.09,0.20
14.107,-1.46,-0.09,0.20
14.112,-1.46,-0.09,0.20
14.120,-1.47,-0.09,0.20
14.120,-1.47,-0.09,0.20
14.124,-1.48,-0.09,0.20
14.133,-1.48,-0.09,0.20
14.137,-1.48,-0.09,0.20
14.137,-1.49,-0.08,0.19
14.139,-1.49,-0.09,0.19
14.172,-1.50,-0.09,0.19
14.172,-1.50,-0.08,0.19
14.173,-1.51,-0.08,0.19
14.173,-1.51,-0.08,0.19
14.173,-1.50,-0.08,0.19
14.174,-1.51,-0.08,0.19
14.174,-1.51,-0.08,0.19
14.174,-1.51,-0.08,0.19
14.174,-1.51,-0.07,0.19
14.182,-1.52,-0.07,0.19
14.183,-1.52,-0.07,0.19
14.187,-1.52,-0.07,0.19
14.191,-1.52,-0.06,0.18
14.195,-1.51,-0.07,0.18
14.199,-1.52,-0.07,0.18
14.202,-1.51,-0.07,0.18
14.206,-1.52,-0.07,0.18
14.211,-1.52,-0.06,0.18
14.214,-1.51,-0.06,0.18
14.219,-1.51,-0.06,0.18
14.222,-1.51,-0.06,0.18
14.232,-1.51,-0.06,0.17
14.233,-1.51,-0.06,0.18
14.234,-1.50,-0.06,0.18
14.238,-1.50,-0.05,0.17
14.242,-1.49,-0.05,0.17
14.275,-1.49,-0.05,0.17
14.276,-1.49,-0.05,0.17
14.276,-1.49,-0.05,0.17
14.276,-1.48,-0.05,0.17
14.277,-1.48,-0.05,0.17
14.277,-1.47,-0.05,0.17
14.277,-1.46,-0.05,0.16
14.277,-1.46,-0.05,0.16
14.280,-1.45,-0.05,0.16
14.282,-1.44,-0.04,0.16
14.285,-1.44,-0.05,0.16
14.290,-1.43,-0.04,0.16
14.294,-1.43,-0.04,0.16
14.298,-1.42,-0.04,0.16
14.302,-1.41,-0.04,0.16
14.305,-1.40,-0.04,0.16
14.309,-1.40,-0.04,0.16
14.314,-1.39,-0.03,0.15
14.318,-1.38,-0.04,0.15
14.321,-1.37,-0.03,0.15
14.325,-1.36,-0.03,0.15
14.333,-1.35,-0.03,0.15
14.334,-1.34,-0.03,0.15
14.337,-1.34,-0.03,0.15
14.341,-1.33,-0.03,0.15
14.378,-1.32,-0.03,0.14
14.379,-1.31,-0.03,0.14
14.379,-1.29,-0.02,0.14
14.379,-1.28,-0.02,0.14
14.380,-1.27,-0.02,0.14
14.380,-1.26,-0.02,0.14
14.380,-1.25,-0.02,0.14
14.381,-1.24,-0.02,0.14
14.381,-1.22,-0.02,0.14
14.381,-1.21,-0.02,0.13
14.384,-1.20,-0.02,0.13
14.388,-1.19,-0.01,0.13
14.393,-1.17,-0.01,0.13
14.396,-1.16,-0.01,0.13
14.401,-1.14,-0.01,0.13
14.404,-1.13,-0.00,0.13
14.408,-1.12,-0.00,0.13
14.413,-1.10,-0.00,0.13
14.417,-1.09,-0.00,0.13
14.422,-1.08,-0.00,0.12
14.423,-1.06,-0.01,0.12
14.434,-1.05,-0.01,0.12
14.435,-1.04,-0.00,0.12
14.436,-1.02,-0.00,0.12
14.440,-1.00,0.00,0.12
14.477,-0.99,0.00,0.12
14.478,-0.97,0.00,0.12
14.478,-0.95,0.00,0.12
14.478,-0.94,0.00,0.12
14.479,-0.92,0.00,0.12
14.479,-0.91,0.01,0.12
14.480,-0.89,0.01,0.12
14.480,-0.88,0.01,0.12
14.480,-0.86,0.01,0.12
14.481,-0.84,0.01,0.12
14.483,-0.83,0.01,0.11
14.487,-0.81,0.01,0.11
14.492,-0.79,0.01,0.11
14.495,-0.78,0.01,0.11
14.501,-0.76,0.02,0.11
14.503,-0.74,0.02,0.11
14.507,-0.72,0.02,0.11
14.513,-0.70,0.02,0.11
14.515,-0.69,0.02,0.11
14.518,-0.67,0.02,0.11
14.523,-0.65,0.02,0.11
14.535,-0.63,0.02,0.11
14.536,-0.62,0.02,0.11
14.536,-0.60,0.02,0.11
14.539,-0.58,0.03,0.11
14.542,-0.56,0.03,0.11
14.579,-0.54,0.03,0.11
14.580,-0.53,0.03,0.11
14.580,-0.51,0.03,0.11
14.581,-0.49,0.03,0.11
14.581,-0.47,0.03,0.10
14.581,-0.45,0.03,0.10
14.582,-0.43,0.04,0.10
14.582,-0.41,0.03,0.10
14.582,-0.39,0.03,0.10
14.582,-0.38,0.04,0.10
14.586,-0.35,0.03,0.10
14.590,-0.33,0.04,0.10
14.593,-0.32,0.04,0.10
14.599,-0.30,0.04,0.10
14.603,-0.27,0.04,0.10
14.606,-0.26,0.04,0.10
14.610,-0.24,0.04,0.10
14.614,-0.21,0.04,0.10
14.617,-0.19,0.04,0.10
14.622,-0.17,0.05,0.10
14.625,-0.16,0.05,0.10
14.634,-0.13,0.04,0.09
14.635,-0.12,0.04,0.09
14.637,-0.10,0.04,0.09
14.642,-0.08,0.05,0.09
14.682,-0.06,0.05,0.09
14.682,-0.04,0.05,0.09
14.683,-0.02,0.05,0.09
14.683,0.00,0.05,0.09
14.684,0.02,0.05,0.09
14.684,0.04,0.05,0.09
14.684,0.06,0.05,0.09
14.685,0.08,0.05,0.09
14.685,0.10,0.05,0.09
14.685,0.12,0.05,0.09
14.686,0.14,0.05,0.08
14.688,0.16,0.05,0.08
14.693,0.18,0.05,0.08
14.696,0.20,0.05,0.08
14.701,0.22,0.05,0.08
14.705,0.23,0.05,0.08
14.708,0.26,0.05,0.08
14.713,0.28,0.05,0.08
14.717,0.30,0.05,0.08
14.720,0.32,0.05,0.08
14.724,0.34,0.05,0.08
14.729,0.35,0.05,0.08
14.732,0.37,0.05,0.08
14.736,0.39,0.05,0.07
14.740,0.41,0.05,0.07
14.743,0.43,0.05,0.07
14.752,0.45,0.05,0.07
14.755,0.47,0.05,0.07
14.756,0.49,0.05,0.07
14.794,0.51,0.05,0.07
14.795,0.53,0.05,0.07
14.796,0.55,0.05,0.07
14.796,0.56,0.05,0.07
14.797,0.58,0.05,0.07
14.797,0.60,0.05,0.07
14.797,0.61,0.05,0.07
14.797,0.63,0.05,0.07
14.798,0.65,0.05,0.06
14.798,0.67,0.05,0.06
14.799,0.69,0.05,0.06
14.803,0.71,0.05,0.06
14.807,0.72,0.05,0.06
14.812,0.74,0.05,0.06
14.816,0.76,0.05,0.06
14.819,0.77,0.05,0.06
14.824,0.79,0.05,0.06
14.826,0.81,0.04,0.06
14.831,0.83,0.05,0.06
14.835,0.84,0.04,0.06
14.838,0.86,0.04,0.06
14.842,0.87,0.04,0.06
14.853,0.89,0.04,0.06
14.853,0.91,0.04,0.06
14.854,0.92,0.04,0.05
14.896,0.94,0.04,0.05
14.897,0.96,0.04,0.05
14.897,0.97,0.04,0.05
14.898,0.98,0.04,0.05
14.898,1.00,0.04,0.05
14.898,1.02,0.03,0.05
14.898,1.03,0.03,0.05
14.899,1.04,0.03,0.05
14.899,1.06,0.03,0.04
14.899,1.07,0.03,0.04
14.900,1.09,0.03,0.04
14.902,1.10,0.03,0.04
14.906,1.11,0.03,0.04
14.910,1.13,0.03,0.04
14.913,1.14,0.03,0.04
14.918,1.15,0.02,0.04
14.921,1.17,0.03,0.04
14.925,1.18,0.02,0.03
14.936,1.19,0.02,0.03
14.937,1.20,0.02,0.03
14.937,1.21,0.02,0.03
14.942,1.23,0.02,0.03
14.979,1.23,0.02,0.03
14.980,1.25,0.02,0.03
14.980,1.26,0.01,0.03
14.980,1.27,0.01,0.02
14.981,1.28,0.01,0.02
14.981,1.29,0.01,0.02
14.981,1.30,0.01,0.02
14.982,1.31,0.01,0.02
14.982,1.32,0.01,0.02
14.982,1.33,0.00,0.02
14.984,1.34,0.00,0.01
14.989,1.36,0.00,0.01
14.992,1.36,0.00,0.01
14.997,1.37,0.00,0.01
15.000,1.38,-0.00,0.01
15.004,1.39,-0.00,0.01
15.008,1.39,-0.01,0.01
15.013,1.40,-0.01,0.00
15.016,1.41,-0.01,-0.00
15.020,1.41,-0.01,-0.00
15.024,1.42,-0.01,-0.00
15.027,1.42,-0.01,-0.00
15.035,1.43,-0.01,-0.01
15.036,1.44,-0.01,-0.01
15.039,1.44,-0.01,-0.01
15.044,1.45,-0.02,-0.01
15.081,1.46,-0.02,-0.01
15.082,1.46,-0.02,-0.01
15.082,1.46,-0.02,-0.02
15.082,1.47,-0.02,-0.02
15.083,1.47,-0.02,-0.02
15.084,1.48,-0.02,-0.02
15.084,1.48,-0.02,-0.02
15.084,1.49,-0.02,-0.03
15.084,1.49,-0.03,-0.03
15.085,1.49,-0.03,-0.03
15.087,1.49,-0.03,-0.03
15.091,1.49,-0.03,-0.03
15.097,1.50,-0.03,-0.03
15.100,1.50,-0.03,-0.03
15.103,1.50,-0.03,-0.04
15.108,1.50,-0.04,-0.04
15.113,1.50,-0.04,-0.04
15.115,1.50,-0.04,-0.04
15.120,1.50,-0.04,-0.05
15.123,1.50,-0.04,-0.05
15.128,1.50,-0.04,-0.05
15.133,1.50,-0.04,-0.05
15.135,1.50,-0.04,-0.05
15.139,1.50,-0.04,-0.05
15.143,1.49,-0.04,-0.06
15.153,1.50,-0.05,-0.06
15.154,1.49,-0.05,-0.06
15.155,1.49,-0.05,-0.06
15.158,1.49,-0.05,-0.07
15.198,1.49,-0.05,-0.07
15.199,1.48,-0.05,-0.07
15.199,1.48,-0.05,-0.07
15.199,1.47,-0.05,-0.07
15.200,1.47,-0.05,-0.08
15.200,1.47,-0.05,-0.08
15.200,1.46,-0.05,-0.08
15.201,1.46,-0.05,-0.08
15.201,1.45,-0.05,-0.08
15.201,1.45,-0.06,-0.09
15.202,1.44,-0.05,-0.09
15.205,1.44,-0.06,-0.09
15.210,1.43,-0.06,-0.09
15.217,1.42,-0.05,-0.10
15.218,1.42,-0.05,-0.10
15.221,1.41,-0.05,-0.10
15.225,1.40,-0.06,-0.10
15.237,1.40,-0.06,-0.10
15.238,1.39,-0.06,-0.10
15.238,1.38,-0.06,-0.11
15.241,1.37,-0.06,-0.11
15.257,1.37,-0.06,-0.11
15.258,1.36,-0.06,-0.12
15.258,1.35,-0.06,-0.12
15.259,1.34,-0.06,-0.12
15.261,1.33,-0.06,-0.12
15.270,1.32,-0.06,-0.12
15.272,1.31,-0.06,-0.13
15.272,1.30,-0.05,-0.13
15.276,1.29,-0.05,-0.13
15.313,1.28,-0.06,-0.13
15.314,1.26,-0.06,-0.13
15.315,1.25,-0.06,-0.13
15.315,1.24,-0.06,-0.14
15.315,1.23,-0.06,-0.14
15.315,1.23,-0.05,-0.14
15.316,1.21,-0.05,-0.14
15.316,1.20,-0.05,-0.14
15.316,1.19,-0.05,-0.15
15.317,1.17,-0.05,-0.15
15.321,1.16,-0.06,-0.15
15.324,1.15,-0.06,-0.15
15.328,1.14,-0.06,-0.15
15.334,1.12,-0.06,-0.16
15.336,1.11,-0.05,-0.16
15.340,1.10,-0.05,-0.16
15.344,1.08,-0.05,-0.16
15.353,1.07,-0.05,-0.16
15.353,1.06,-0.05,-0.16
15.356,1.04,-0.05,-0.17
15.359,1.03,-0.06,-0.17
15.392,1.01,-0.06,-0.17
15.393,1.00,-0.06,-0.17
15.393,0.98,-0.05,-0.17
15.393,0.97,-0.05,-0.17
15.394,0.95,-0.05,-0.17
15.395,0.94,-0.05,-0.18
15.395,0.92,-0.05,-0.18
15.396,0.90,-0.05,-0.18
15.396,0.89,-0.05,-0.18
15.399,0.87,-0.05,-0.18
15.403,0.86,-0.05,-0.18
15.407,0.84,-0.04,-0.18
15.411,0.83,-0.04,-0.19
15.415,0.82,-0.02,-0.19
15.419,0.82,-0.00,-0.19
15.423,0.81,-0.00,-0.19
15.427,0.79,-0.03,-0.19
15.436,0.76,-0.05,-0.19
15.437,0.73,-0.08,-0.19
15.439,0.70,-0.08,-0.19
15.442,0.67,-0.05,-0.19
15.478,0.64,-0.03,-0.19
15.479,0.63,-0.02,-0.20
15.479,0.63,-0.03,-0.20
15.480,0.62,-0.05,-0.20
15.480,0.61,-0.06,-0.20
15.480,0.60,-0.06,-0.20
15.481,0.58,-0.06,-0.20
15.481,0.56,-0.05,-0.20
15.482,0.53,-0.04,-0.20
15.483,0.50,-0.03,-0.20
15.486,0.47,-0.03,-0.20
15.489,0.46,-0.04,-0.20
15.494,0.44,-0.06,-0.20
15.499,0.42,-0.06,-0.20
15.502,0.41,-0.05,-0.21
15.506,0.40,-0.04,-0.21
15.510,0.38,-0.04,-0.20
15.513,0.36,-0.04,-0.21
15.519,0.34,-0.04,-0.21
15.521,0.31,-0.04,-0.21
15.525,0.29,-0.05,-0.21
15.530,0.27,-0.05,-0.21
15.534,0.25,-0.06,-0.21
15.537,0.23,-0.05,-0.21
15.540,0.21,-0.05,-0.21
15.545,0.20,-0.04,-0.21
15.553,0.18,-0.05,-0.21
15.553,0.16,-0.05,-0.21
15.597,0.14,-0.05,-0.21
15.598,0.12,-0.05,-0.21
15.598,0.10,-0.05,-0.21
15.598,0.07,-0.05,-0.21
15.599,0.05,-0.05,-0.21
15.599,0.03,-0.05,-0.21
15.599,0.02,-0.05,-0.21
15.599,0.00,-0.05,-0.21
15.600,-0.02,-0.05,-0.21
15.600,-0.04,-0.06,-0.21
15.600,-0.06,-0.06,-0.21
15.601,-0.08,-0.05,-0.20
15.604,-0.10,-0.05,-0.20
15.608,-0.12,-0.05,-0.20
15.612,-0.14,-0.05,-0.20
15.616,-0.16,-0.06,-0.20
15.620,-0.18,-0.06,-0.20
15.624,-0.20,-0.06,-0.20
15.628,-0.22,-0.06,-0.20
15.637,-0.24,-0.06,-0.20
15.638,-0.26,-0.06,-0.20
15.642,-0.28,-0.06,-0.20
15.643,-0.30,-0.06,-0.20
15.681,-0.31,-0.06,-0.20
15.681,-0.34,-0.07,-0.20
15.682,-0.36,-0.07,-0.20
15.682,-0.38,-0.07,-0.20
15.682,-0.40,-0.07,-0.20
15.683,-0.41,-0.07,-0.20
15.683,-0.43,-0.07,-0.20
15.683,-0.45,-0.07,-0.20
15.683,-0.47,-0.08,-0.20
15.684,-0.49,-0.08,-0.19
15.687,-0.50,-0.08,-0.19
15.691,-0.52,-0.08,-0.19
15.695,-0.54,-0.08,-0.19
15.699,-0.56,-0.08,-0.19
15.707,-0.58,-0.08,-0.19
15.708,-0.59,-0.08,-0.19
15.711,-0.61,-0.09,-0.19
15.715,-0.63,-0.08,-0.19
15.718,-0.65,-0.09,-0.19
15.723,-0.66,-0.09,-0.19
15.726,-0.68,-0.09,-0.19
15.736,-0.70,-0.09,-0.19
15.737,-0.72,-0.09,-0.19
15.738,-0.74,-0.09,-0.18
15.743,-0.75,-0.10,-0.18
15.783,-0.77,-0.10,-0.18
15.784,-0.78,-0.10,-0.18
15.785,-0.80,-0.10,-0.18
15.785,-0.82,-0.10,-0.18
15.785,-0.83,-0.10,-0.18
15.786,-0.84,-0.10,-0.18
15.786,-0.87,-0.11,-0.18
15.786,-0.89,-0.11,-0.18
15.787,-0.90,-0.11,-0.18
15.787,-0.91,-0.11,-0.18
15.788,-0.93,-0.11,-0.18
15.789,-0.94,-0.11,-0.18
15.794,-0.95,-0.12,-0.18
15.798,-0.97,-0.12,-0.18
15.802,-0.98,-0.12,-0.18
15.806,-1.00,-0.12,-0.17
15.810,-1.01,-0.12,-0.17
15.814,-1.03,-0.13,-0.17
15.818,-1.04,-0.12,-0.17
15.822,-1.06,-0.13,-0.17
15.825,-1.08,-0.13,-0.17
15.831,-1.08,-0.13,-0.17
15.833,-1.09,-0.13,-0.17
15.837,-1.11,-0.13,-0.17
15.842,-1.12,-0.14,-0.17
15.845,-1.13,-0.14,-0.17
15.854,-1.14,-0.14,-0.17
15.855,-1.16,-0.14,-0.17
15.856,-1.17,-0.14,-0.17
15.861,-1.18,-0.14,-0.17
15.900,-1.19,-0.15,-0.17
15.901,-1.20,-0.15,-0.17
15.901,-1.21,-0.15,-0.17
15.901,-1.22,-0.15,-0.16
15.901,-1.23,-0.15,-0.16
15.902,-1.24,-0.16,-0.16
15.902,-1.25,-0.16,-0.16
15.902,-1.26,-0.16,-0.16
15.903,-1.27,-0.16,-0.16
15.903,-1.28,-0.16,-0.16
15.904,-1.29,-0.17,-0.16
15.908,-1.30,-0.17,-0.16
15.913,-1.31,-0.17,-0.16
15.916,-1.32,-0.17,-0.16
15.920,-1.33,-0.17,-0.16
15.924,-1.33,-0.18,-0.16
15.928,-1.34,-0.18,-0.16
15.937,-1.35,-0.18,-0.16
15.938,-1.36,-0.18,-0.16
15.939,-1.36,-0.18,-0.16
15.943,-1.37,-0.18,-0.15
15.984,-1.38,-0.18,-0.15
15.985,-1.38,-0.18,-0.15
15.986,-1.39,-0.19,-0.15
15.986,-1.39,-0.19,-0.15
15.986,-1.39,-0.19,-0.15
15.986,-1.40,-0.19,-0.15
15.987,-1.41,-0.19,-0.15
15.987,-1.41,-0.19,-0.15
15.987,-1.41,-0.19,-0.15
15.988,-1.42,-0.20,-0.15
15.988,-1.43,-0.20,-0.15
15.991,-1.42,-0.20,-0.15
15.995,-1.43,-0.20,-0.15
16.000,-1.43,-0.20,-0.15
16.003,-1.43,-0.20,-0.14
16.007,-1.44,-0.21,-0.14
16.011,-1.44,-0.21,-0.14
16.016,-1.44,-0.20,-0.14
16.019,-1.44,-0.20,-0.14
16.022,-1.44,-0.20,-0.14
16.027,-1.44,-0.21,-0.14
16.037,-1.45,-0.21,-0.14
16.038,-1.44,-0.21,-0.14
16.039,-1.45,-0.21,-0.14
16.043,-1.45,-0.21,-0.14
16.082,-1.45,-0.20,-0.14
16.083,-1.44,-0.21,-0.14
16.083,-1.44,-0.21,-0.14
16.083,-1.44,-0.21,-0.14
16.084,-1.44,-0.21,-0.13
16.084,-1.44,-0.21,-0.14
16.084,-1.43,-0.21,-0.14
16.084,-1.43,-0.21,-0.13
16.085,-1.43,-0.21,-0.13
16.086,-1.43,-0.21,-0.13
16.086,-1.43,-0.21,-0.13
16.091,-1.42,-0.21,-0.13
16.094,-1.42,-0.21,-0.13
16.099,-1.42,-0.21,-0.13
16.102,-1.41,-0.22,-0.13
16.106,-1.41,-0.22,-0.13
16.110,-1.41,-0.22,-0.13
16.115,-1.40,-0.21,-0.13
16.117,-1.40,-0.21,-0.13
16.121,-1.39,-0.22,-0.13
16.126,-1.38,-0.22,-0.13
16.129,-1.38,-0.22,-0.13
16.135,-1.37,-0.22,-0.13
16.138,-1.37,-0.22,-0.13
16.141,-1.36,-0.22,-0.13
16.145,-1.36,-0.21,-0.13
16.154,-1.35,-0.22,-0.13
16.155,-1.34,-0.22,-0.13
16.157,-1.33,-0.21,-0.13
16.162,-1.33,-0.22,-0.13
16.198,-1.32,-0.21,-0.13
16.199,-1.31,-0.21,-0.13
16.199,-1.30,-0.21,-0.13
16.199,-1.29,-0.21,-0.13
16.200,-1.29,-0.21,-0.13
16.200,-1.28,-0.21,-0.13
16.201,-1.27,-0.21,-0.13
16.201,-1.26,-0.21,-0.13
16.201,-1.25,-0.21,-0.13
16.202,-1.24,-0.21,-0.13
16.204,-1.23,-0.20,-0.12
16.208,-1.22,-0.20,-0.13
16.212,-1.21,-0.20,-0.13
16.216,-1.19,-0.20,-0.13
16.221,-1.19,-0.20,-0.13
16.224,-1.18,-0.20,-0.13
16.228,-1.17,-0.20,-0.12
16.238,-1.15,-0.19,-0.12
16.239,-1.14,-0.19,-0.12
16.239,-1.13,-0.19,-0.12
16.244,-1.12,-0.19,-0.12
16.282,-1.11,-0.18,-0.13
16.283,-1.09,-0.18,-0.12
16.283,-1.08,-0.18,-0.12
16.284,-1.07,-0.18,-0.12
16.284,-1.05,-0.18,-0.12
16.284,-1.04,-0.17,-0.12
16.284,-1.03,-0.17,-0.12
16.285,-1.02,-0.18,-0.13
16.285,-1.01,-0.18,-0.12
16.286,-0.99,-0.17,-0.12
16.287,-0.98,-0.17,-0.12
16.291,-0.96,-0.16,-0.12
16.295,-0.95,-0.16,-0.12
16.299,-0.93,-0.16,-0.12
16.304,-0.92,-0.16,-0.12
16.307,-0.90,-0.15,-0.12
16.311,-0.89,-0.15,-0.12
16.316,-0.87,-0.15,-0.12
16.319,-0.86,-0.15,-0.12
16.323,-0.84,-0.14,-0.12
16.326,-0.83,-0.14,-0.12
16.330,-0.81,-0.14,-0.12
16.334,-0.80,-0.13,-0.12
16.339,-0.78,-0.13,-0.12
16.342,-0.77,-0.13,-0.12
16.347,-0.75,-0.13,-0.12
16.355,-0.73,-0.12,-0.12
16.356,-0.72,-0.12,-0.12
16.358,-0.70,-0.12,-0.12
16.363,-0.68,-0.11,-0.12
16.404,-0.67,-0.11,-0.12
16.405,-0.65,-0.11,-0.12
16.405,-0.63,-0.10,-0.12
16.406,-0.63,-0.10,-0.12
16.406,-0.60,-0.09,-0.12
16.406,-0.58,-0.09,-0.12
16.407,-0.56,-0.09,-0.12
16.407,-0.55,-0.08,-0.12
16.407,-0.53,-0.08,-0.12
16.408,-0.51,-0.08,-0.12
16.408,-0.50,-0.07,-0.12
16.410,-0.48,-0.07,-0.12
16.413,-0.46,-0.06,-0.12
16.417,-0.44,-0.06,-0.12
16.422,-0.42,-0.05,-0.12
16.425,-0.40,-0.05,-0.12
16.429,-0.39,-0.05,-0.12
16.439,-0.37,-0.04,-0.12
16.441,-0.35,-0.04,-0.12
16.441,-0.33,-0.04,-0.12
16.446,-0.32,-0.03,-0.12
16.485,-0.30,-0.03,-0.12
16.486,-0.29,-0.02,-0.12
16.487,-0.26,-0.02,-0.12
16.487,-0.25,-0.02,-0.12
16.487,-0.23,-0.01,-0.12
16.488,-0.21,-0.01,-0.12
16.488,-0.18,-0.00,-0.12
16.488,-0.17,0.00,-0.12
16.489,-0.15,0.00,-0.12
16.489,-0.13,0.01,-0.12
16.489,-0.12,0.02,-0.12
16.493,-0.10,0.02,-0.12
16.496,-0.08,0.02,-0.12
16.502,-0.06,0.03,-0.12
16.505,-0.04,0.03,-0.12
16.512,-0.03,0.03,-0.12
16.513,-0.00,0.04,-0.12
