time,wx,wy,wz
28.953,-0.83,-0.12,0.16
28.953,-0.84,-0.12,0.16
28.953,-0.85,-0.12,0.16
28.953,-0.86,-0.12,0.16
28.954,-0.87,-0.12,0.16
28.954,-0.87,-0.13,0.16
28.954,-0.88,-0.13,0.16
28.955,-0.89,-0.13,0.16
28.956,-0.89,-0.13,0.16
28.960,-0.90,-0.13,0.16
28.964,-0.91,-0.13,0.16
28.968,-0.92,-0.13,0.15
28.972,-0.92,-0.13,0.15
28.976,-0.93,-0.13,0.15
28.980,-0.94,-0.13,0.15
28.990,-0.94,-0.13,0.15
28.991,-0.95,-0.13,0.15
28.992,-0.95,-0.13,0.15
28.995,-0.96,-0.14,0.15
29.051,-0.96,-0.14,0.15
29.052,-0.97,-0.14,0.15
29.052,-0.98,-0.14,0.15
29.053,-0.98,-0.14,0.15
29.053,-0.99,-0.14,0.15
29.053,-0.99,-0.14,0.15
29.054,-1.00,-0.14,0.15
29.054,-1.00,-0.14,0.15
29.054,-1.01,-0.14,0.15
29.055,-1.01,-0.14,0.15
29.055,-1.02,-0.14,0.15
29.055,-1.02,-0.14,0.15
29.056,-1.02,-0.14,0.15
29.059,-1.02,-0.14,0.15
29.063,-1.03,-0.14,0.15
29.071,-1.03,-0.14,0.15
29.075,-1.03,-0.14,0.14
29.079,-1.04,-0.14,0.14
29.090,-1.03,-0.14,0.14
29.091,-1.04,-0.14,0.14
29.092,-1.04,-0.14,0.14
29.095,-1.04,-0.14,0.14
29.098,-1.04,-0.14,0.14
29.151,-1.04,-0.14,0.14
29.152,-1.04,-0.14,0.14
29.152,-1.04,-0.14,0.14
29.152,-1.04,-0.14,0.14
29.153,-1.04,-0.14,0.14
29.153,-1.04,-0.14,0.14
29.153,-1.04,-0.14,0.14
29.154,-1.04,-0.14,0.14
29.154,-1.04,-0.14,0.14
29.154,-1.04,-0.14,0.14
29.154,-1.03,-0.14,0.14
29.155,-1.04,-0.14,0.14
29.155,-1.04,-0.14,0.13
29.155,-1.03,-0.14,0.13
29.157,-1.03,-0.14,0.14
29.162,-1.02,-0.14,0.14
29.167,-1.03,-0.14,0.13
29.170,-1.02,-0.14,0.13
29.174,-1.02,-0.14,0.13
29.178,-1.02,-0.14,0.13
29.182,-1.01,-0.14,0.13
29.196,-1.01,-0.14,0.13
29.197,-1.00,-0.14,0.13
29.201,-1.00,-0.13,0.13
29.202,-1.00,-0.14,0.13
29.203,-0.99,-0.13,0.13
29.331,-0.99,-0.13,0.13
29.333,-0.98,-0.13,0.13
29.333,-0.98,-0.13,0.13
29.334,-0.97,-0.13,0.13
29.334,-0.96,-0.13,0.13
29.335,-0.96,-0.13,0.12
29.335,-0.95,-0.13,0.13
29.335,-0.94,-0.13,0.13
29.336,-0.93,-0.13,0.12
29.336,-0.93,-0.12,0.12
29.336,-0.92,-0.12,0.12
29.337,-0.91,-0.12,0.12
29.337,-0.91,-0.12,0.12
29.337,-0.90,-0.12,0.12
29.338,-0.89,-0.12,0.12
29.338,-0.88,-0.12,0.12
29.338,-0.87,-0.12,0.12
29.339,-0.86,-0.11,0.12
29.339,-0.85,-0.11,0.12
29.339,-0.85,-0.11,0.12
29.339,-0.84,-0.11,0.11
29.340,-0.83,-0.11,0.11
29.340,-0.82,-0.11,0.11
29.340,-0.81,-0.11,0.11
29.341,-0.81,-0.10,0.11
29.341,-0.80,-0.11,0.11
29.341,-0.79,-0.10,0.11
29.342,-0.78,-0.10,0.11
29.342,-0.77,-0.10,0.11
29.342,-0.76,-0.10,0.11
29.342,-0.75,-0.10,0.11
29.343,-0.74,-0.10,0.11
29.343,-0.73,-0.10,0.11
29.347,-0.72,-0.10,0.11
29.354,-0.71,-0.09,0.11
29.358,-0.70,-0.09,0.11
29.360,-0.69,-0.09,0.11
29.364,-0.68,-0.08,0.11
29.376,-0.67,-0.08,0.10
29.377,-0.66,-0.08,0.10
29.377,-0.65,-0.08,0.10
29.378,-0.63,-0.08,0.10
29.447,-0.62,-0.08,0.10
29.448,-0.61,-0.08,0.10
29.449,-0.60,-0.07,0.10
29.449,-0.59,-0.07,0.10
29.449,-0.58,-0.07,0.10
29.450,-0.56,-0.07,0.10
29.450,-0.55,-0.07,0.10
29.450,-0.54,-0.07,0.10
29.451,-0.53,-0.06,0.10
29.451,-0.50,-0.06,0.09
29.452,-0.49,-0.06,0.09
29.453,-0.48,-0.06,0.09
29.453,-0.47,-0.05,0.09
29.453,-0.44,-0.05,0.09
29.453,-0.43,-0.05,0.09
29.454,-0.42,-0.05,0.09
29.454,-0.40,-0.05,0.09
29.457,-0.39,-0.05,0.09
29.462,-0.38,-0.04,0.09
29.466,-0.36,-0.04,0.09
29.473,-0.34,-0.04,0.09
29.477,-0.33,-0.03,0.08
29.481,-0.31,-0.03,0.08
29.490,-0.30,-0.03,0.08
29.491,-0.28,-0.03,0.08
29.493,-0.27,-0.03,0.08
29.550,-0.26,-0.03,0.08
29.551,-0.24,-0.02,0.08
29.552,-0.23,-0.02,0.08
29.552,-0.22,-0.02,0.08
29.552,-0.20,-0.02,0.08
29.553,-0.19,-0.02,0.08
29.553,-0.17,-0.01,0.08
29.553,-0.16,-0.01,0.08
29.553,-0.15,-0.01,0.08
29.554,-0.13,-0.01,0.08
29.554,-0.12,-0.01,0.08
29.554,-0.11,-0.00,0.07
29.555,-0.09,-0.00,0.07
29.555,-0.08,-0.00,0.07
29.557,-0.06,0.00,0.07
29.557,-0.05,0.00,0.07
29.560,-0.04,0.01,0.07
29.565,-0.02,0.01,0.07
29.568,-0.01,0.01,0.07
29.572,0.01,0.01,0.07
29.576,0.02,0.01,0.07
29.580,0.04,0.01,0.07
29.590,0.05,0.02,0.06
29.591,0.06,0.02,0.07
29.592,0.08,0.02,0.07
29.596,0.09,0.02,0.06
29.648,0.11,0.02,0.06
29.649,0.12,0.03,0.06
29.649,0.13,0.03,0.06
29.649,0.15,0.03,0.06
29.652,0.16,0.03,0.06
29.652,0.19,0.03,0.06
29.653,0.20,0.04,0.06
29.654,0.21,0.04,0.06
29.654,0.23,0.04,0.06
29.655,0.26,0.04,0.06
29.655,0.27,0.04,0.05
29.655,0.29,0.05,0.06
29.656,0.30,0.05,0.05
29.659,0.31,0.05,0.05
29.663,0.32,0.05,0.05
29.667,0.34,0.05,0.05
29.672,0.35,0.05,0.05
29.675,0.36,0.05,0.05
29.679,0.38,0.05,0.05
29.683,0.39,0.06,0.05
29.692,0.40,0.06,0.05
29.692,0.41,0.06,0.05
29.697,0.43,0.06,0.05
29.699,0.44,0.06,0.05
29.751,0.46,0.07,0.05
29.752,0.47,0.07,0.04
29.752,0.48,0.07,0.04
29.753,0.49,0.07,0.04
29.753,0.50,0.07,0.04
29.753,0.52,0.07,0.04
29.754,0.53,0.07,0.04
29.754,0.54,0.07,0.04
29.754,0.55,0.07,0.04
29.755,0.57,0.07,0.04
29.755,0.58,0.08,0.04
29.755,0.59,0.08,0.04
29.755,0.60,0.08,0.04
29.758,0.61,0.08,0.04
29.758,0.62,0.08,0.04
29.762,0.63,0.08,0.03
29.766,0.64,0.08,0.04
29.770,0.66,0.08,0.04
29.774,0.67,0.08,0.04
29.778,0.68,0.08,0.03
29.781,0.69,0.09,0.04
29.792,0.70,0.08,0.03
29.793,0.71,0.08,0.03
29.794,0.72,0.09,0.03
29.797,0.73,0.09,0.03
29.852,0.75,0.09,0.03
29.853,0.75,0.09,0.03
29.854,0.76,0.09,0.03
29.854,0.77,0.09,0.03
29.854,0.78,0.09,0.03
29.855,0.80,0.09,0.03
29.855,0.81,0.09,0.03
29.855,0.82,0.09,0.03
29.856,0.83,0.09,0.03
29.856,0.84,0.09,0.03
29.857,0.84,0.09,0.03
29.857,0.85,0.09,0.03
29.857,0.86,0.10,0.03
29.858,0.87,0.09,0.03
29.861,0.88,0.09,0.03
29.864,0.88,0.10,0.03
29.869,0.89,0.09,0.03
29.873,0.90,0.09,0.03
29.877,0.91,0.09,0.03
29.880,0.92,0.09,0.03
29.892,0.92,0.09,0.03
29.893,0.93,0.09,0.03
29.893,0.93,0.10,0.03
29.896,0.95,0.09,0.03
29.952,0.95,0.09,0.03
29.952,0.95,0.10,0.03
29.953,0.96,0.10,0.03
29.953,0.97,0.10,0.03
29.953,0.98,0.10,0.03
29.954,0.98,0.09,0.03
29.954,0.98,0.09,0.03
29.954,0.99,0.09,0.03
29.955,1.00,0.09,0.03
29.955,1.00,0.09,0.03
29.955,1.00,0.09,0.03
29.956,1.01,0.09,0.03
29.956,1.01,0.09,0.03
29.956,1.02,0.09,0.03
29.957,1.02,0.09,0.03
29.959,1.02,0.09,0.03
29.963,1.03,0.09,0.03
29.967,1.03,0.09,0.03
29.971,1.03,0.09,0.03
29.975,1.04,0.09,0.03
29.979,1.04,0.09,0.03
29.983,1.04,0.08,0.03
29.991,1.04,0.09,0.03
29.992,1.05,0.08,0.03
29.995,1.05,0.08,0.03
29.999,1.05,0.09,0.02
30.053,1.05,0.08,0.03
30.054,1.05,0.08,0.03
30.054,1.05,0.08,0.02
30.054,1.05,0.08,0.03
30.055,1.05,0.08,0.03
30.055,1.06,0.08,0.02
30.055,1.06,0.08,0.02
30.056,1.06,0.08,0.02
30.056,1.06,0.08,0.02
30.056,1.06,0.08,0.02
30.056,1.06,0.08,0.02
30.057,1.06,0.07,0.02
30.057,1.06,0.07,0.02
30.059,1.06,0.07,0.02
30.062,1.05,0.07,0.02
30.066,1.05,0.07,0.02
30.071,1.05,0.07,0.02
30.074,1.05,0.07,0.02
30.079,1.05,0.07,0.02
30.082,1.04,0.07,0.02
30.092,1.04,0.07,0.02
30.093,1.04,0.07,0.02
30.094,1.04,0.07,0.02
30.100,1.04,0.06,0.02
30.153,1.03,0.06,0.02
30.154,1.03,0.06,0.02
30.155,1.02,0.06,0.02
30.155,1.02,0.06,0.02
30.156,1.02,0.06,0.02
30.156,1.01,0.06,0.02
30.157,1.01,0.06,0.02
30.157,1.00,0.06,0.02
30.158,1.00,0.06,0.01
30.158,1.00,0.05,0.01
30.158,0.99,0.05,0.02
30.159,0.98,0.05,0.01
30.159,0.98,0.05,0.01
30.159,0.97,0.05,0.01
30.159,0.97,0.05,0.01
30.162,0.96,0.05,0.01
30.165,0.96,0.05,0.01
30.169,0.95,0.05,0.01
30.173,0.94,0.05,0.01
30.178,0.94,0.05,0.01
30.181,0.93,0.05,0.01
30.192,0.92,0.05,0.01
30.193,0.92,0.05,0.01
30.193,0.91,0.04,0.01
30.196,0.90,0.05,0.01
30.200,0.89,0.04,0.01
30.248,0.89,0.04,0.01
30.248,0.88,0.04,0.01
30.249,0.87,0.04,0.01
30.249,0.86,0.04,0.01
30.249,0.86,0.04,0.01
30.250,0.84,0.04,0.01
30.250,0.84,0.04,0.01
30.250,0.83,0.04,0.01
30.251,0.82,0.03,0.01
30.251,0.81,0.03,0.01
30.252,0.79,0.03,0.01
30.253,0.78,0.03,0.00
30.257,0.77,0.03,0.00
30.259,0.76,0.03,0.00
30.264,0.75,0.03,0.00
30.267,0.74,0.03,0.00
30.275,0.73,0.03,0.00
30.279,0.71,0.03,0.00
30.283,0.70,0.03,0.00
30.330,0.69,0.03,0.00
30.331,0.68,0.03,0.00
30.332,0.66,0.02,0.00
30.332,0.66,0.02,0.00
30.332,0.65,0.02,-0.00
30.333,0.63,0.02,0.00
30.333,0.62,0.02,-0.00
30.333,0.61,0.02,-0.00
30.333,0.60,0.02,-0.00
30.334,0.58,0.02,-0.00
30.334,0.57,0.02,-0.00
30.335,0.56,0.02,-0.00
30.340,0.55,0.02,-0.00
30.341,0.54,0.02,-0.00
30.343,0.53,0.01,-0.00
30.346,0.51,0.01,-0.00
30.350,0.50,0.01,-0.00
30.354,0.49,0.01,-0.00
30.360,0.48,0.01,-0.00
30.363,0.46,0.01,-0.00
30.366,0.45,0.01,-0.00
30.375,0.44,0.01,-0.00
30.376,0.43,0.01,-0.00
30.378,0.41,0.01,-0.00
30.382,0.40,0.01,-0.00
30.430,0.39,0.01,-0.01
30.431,0.37,0.01,-0.01
30.431,0.36,0.01,-0.01
30.432,0.34,0.00,-0.01
30.432,0.33,0.00,-0.01
30.432,0.32,0.01,-0.01
30.433,0.30,0.00,-0.01
30.433,0.29,0.00,-0.01
30.433,0.28,0.00,-0.01
30.434,0.26,0.00,-0.01
30.434,0.24,-0.00,-0.01
30.434,0.22,0.00,-0.01
30.441,0.21,-0.00,-0.01
30.442,0.20,0.00,-0.01
30.449,0.17,-0.00,-0.01
30.453,0.15,-0.00,-0.01
30.457,0.14,-0.00,-0.01
30.461,0.12,-0.00,-0.01
30.465,0.11,-0.00,-0.01
30.469,0.10,-0.00,-0.01
30.474,0.09,-0.00,-0.01
30.481,0.05,-0.01,-0.01
30.484,0.04,-0.01,-0.01
30.493,0.02,-0.01,-0.01
30.494,0.01,-0.01,-0.01
30.498,0.00,-0.01,-0.01
30.500,-0.01,-0.01,-0.01
30.550,-0.03,-0.01,-0.02
30.551,-0.04,-0.01,-0.01
30.551,-0.06,-0.01,-0.02
30.552,-0.07,-0.01,-0.02
30.552,-0.09,-0.01,-0.02
30.552,-0.10,-0.01,-0.02
30.552,-0.11,-0.01,-0.01
30.553,-0.13,-0.01,-0.02
30.553,-0.14,-0.01,-0.02
30.553,-0.16,-0.01,-0.02
30.554,-0.17,-0.02,-0.02
30.554,-0.18,-0.01,-0.02
30.555,-0.20,-0.02,-0.02
30.556,-0.21,-0.02,-0.02
30.560,-0.23,-0.02,-0.02
30.564,-0.24,-0.02,-0.02
30.567,-0.26,-0.02,-0.02
30.573,-0.27,-0.02,-0.02
30.575,-0.28,-0.02,-0.02
30.579,-0.29,-0.02,-0.02
30.583,-0.31,-0.02,-0.02
30.594,-0.32,-0.02,-0.02
30.598,-0.33,-0.02,-0.02
30.599,-0.35,-0.02,-0.02
30.600,-0.36,-0.02,-0.02
30.654,-0.37,-0.03,-0.03
30.655,-0.39,-0.03,-0.03
30.656,-0.40,-0.02,-0.03
30.656,-0.42,-0.03,-0.03
30.657,-0.43,-0.03,-0.03
30.657,-0.44,-0.03,-0.03
30.657,-0.47,-0.03,-0.03
30.658,-0.47,-0.03,-0.03
30.658,-0.49,-0.03,-0.03
30.658,-0.50,-0.03,-0.03
30.659,-0.52,-0.03,-0.03
30.659,-0.54,-0.03,-0.03
30.659,-0.55,-0.03,-0.03
30.662,-0.56,-0.03,-0.04
30.666,-0.57,-0.04,-0.04
30.672,-0.58,-0.04,-0.04
30.674,-0.60,-0.04,-0.04
30.682,-0.62,-0.04,-0.04
30.694,-0.63,-0.04,-0.04
30.695,-0.64,-0.04,-0.04
30.695,-0.65,-0.04,-0.04
30.699,-0.66,-0.04,-0.04
30.702,-0.67,-0.04,-0.04
30.756,-0.69,-0.04,-0.04
30.757,-0.69,-0.05,-0.04
30.758,-0.70,-0.04,-0.04
30.758,-0.72,-0.05,-0.04
30.758,-0.73,-0.05,-0.05
30.758,-0.74,-0.05,-0.05
30.759,-0.75,-0.05,-0.05
30.759,-0.76,-0.05,-0.05
30.759,-0.77,-0.05,-0.05
30.760,-0.77,-0.05,-0.05
30.760,-0.78,-0.05,-0.05
30.760,-0.79,-0.05,-0.05
30.761,-0.80,-0.05,-0.05
30.761,-0.81,-0.05,-0.05
30.761,-0.82,-0.05,-0.05
30.765,-0.83,-0.06,-0.05
30.769,-0.84,-0.06,-0.06
30.774,-0.84,-0.06,-0.06
30.777,-0.85,-0.06,-0.06
30.781,-0.86,-0.06,-0.06
30.785,-0.87,-0.06,-0.06
30.794,-0.88,-0.06,-0.06
30.795,-0.88,-0.06,-0.06
30.796,-0.89,-0.06,-0.06
30.800,-0.90,-0.07,-0.06
30.852,-0.91,-0.07,-0.06
30.853,-0.91,-0.07,-0.06
30.854,-0.92,-0.07,-0.06
30.854,-0.93,-0.07,-0.06
30.854,-0.93,-0.07,-0.07
30.855,-0.94,-0.07,-0.07
30.855,-0.94,-0.07,-0.07
30.855,-0.95,-0.07,-0.07
30.855,-0.96,-0.07,-0.07
30.856,-0.96,-0.08,-0.07
30.856,-0.97,-0.08,-0.07
30.856,-0.98,-0.08,-0.07
30.857,-0.98,-0.08,-0.07
30.860,-0.99,-0.08,-0.07
30.864,-0.99,-0.08,-0.07
30.868,-0.99,-0.08,-0.07
30.872,-1.00,-0.08,-0.07
30.875,-1.00,-0.08,-0.07
30.883,-1.01,-0.08,-0.07
30.894,-1.01,-0.09,-0.07
30.895,-1.01,-0.09,-0.07
30.895,-1.02,-0.09,-0.07
30.899,-1.02,-0.09,-0.07
30.954,-1.02,-0.09,-0.08
30.955,-1.03,-0.09,-0.07
30.955,-1.03,-0.09,-0.08
30.955,-1.03,-0.09,-0.08
30.956,-1.03,-0.09,-0.08
30.956,-1.03,-0.09,-0.08
30.957,-1.04,-0.10,-0.08
30.957,-1.03,-0.10,-0.08
30.957,-1.04,-0.10,-0.08
30.958,-1.04,-0.10,-0.08
30.958,-1.04,-0.10,-0.08
30.958,-1.04,-0.10,-0.08
30.959,-1.04,-0.10,-0.08
30.959,-1.04,-0.10,-0.08
30.959,-1.04,-0.10,-0.08
30.963,-1.04,-0.10,-0.08
30.967,-1.03,-0.10,-0.08
30.971,-1.04,-0.10,-0.08
30.974,-1.04,-0.11,-0.08
30.978,-1.03,-0.11,-0.08
30.982,-1.03,-0.11,-0.08
30.994,-1.03,-0.11,-0.09
30.995,-1.03,-0.11,-0.09
30.995,-1.03,-0.11,-0.09
30.998,-1.03,-0.11,-0.09
31.001,-1.02,-0.11,-0.09
31.052,-1.02,-0.11,-0.09
31.055,-1.02,-0.11,-0.09
31.055,-1.02,-0.11,-0.09
31.057,-1.01,-0.11,-0.09
31.057,-1.01,-0.11,-0.09
31.057,-1.01,-0.11,-0.09
31.058,-1.00,-0.11,-0.09
31.059,-0.99,-0.11,-0.09
31.060,-0.99,-0.11,-0.09
31.060,-0.99,-0.11,-0.09
31.060,-0.98,-0.12,-0.09
31.060,-0.97,-0.12,-0.09
31.061,-0.97,-0.12,-0.09
31.065,-0.97,-0.12,-0.09
31.069,-0.96,-0.12,-0.09
31.073,-0.95,-0.12,-0.09
31.077,-0.95,-0.12,-0.10
31.085,-0.93,-0.12,-0.10
31.094,-0.93,-0.12,-0.10
31.095,-0.92,-0.12,-0.10
31.097,-0.91,-0.12,-0.10
31.101,-0.91,-0.12,-0.10
31.152,-0.90,-0.12,-0.10
31.153,-0.90,-0.12,-0.10
31.153,-0.89,-0.12,-0.10
31.153,-0.88,-0.12,-0.10
31.154,-0.88,-0.11,-0.10
31.154,-0.86,-0.12,-0.10
31.154,-0.86,-0.12,-0.10
31.155,-0.85,-0.11,-0.10
31.155,-0.84,-0.12,-0.10
31.155,-0.83,-0.12,-0.11
31.156,-0.83,-0.11,-0.11
31.157,-0.82,-0.11,-0.11
31.157,-0.81,-0.11,-0.11
31.157,-0.80,-0.11,-0.11
31.160,-0.79,-0.11,-0.11
31.164,-0.78,-0.11,-0.11
31.168,-0.77,-0.11,-0.11
31.172,-0.76,-0.11,-0.11
31.176,-0.76,-0.11,-0.11
31.180,-0.74,-0.11,-0.11
31.184,-0.73,-0.10,-0.11
31.194,-0.72,-0.10,-0.11
31.195,-0.72,-0.11,-0.11
31.196,-0.71,-0.10,-0.11
31.200,-0.70,-0.10,-0.11
31.203,-0.69,-0.10,-0.11
31.252,-0.67,-0.10,-0.12
31.253,-0.66,-0.10,-0.12
31.253,-0.65,-0.10,-0.12
31.254,-0.64,-0.09,-0.12
31.254,-0.63,-0.09,-0.12
31.255,-0.62,-0.10,-0.12
31.255,-0.60,-0.10,-0.12
31.255,-0.59,-0.09,-0.12
31.256,-0.58,-0.09,-0.12
31.256,-0.57,-0.09,-0.12
31.256,-0.54,-0.09,-0.12
31.259,-0.53,-0.08,-0.12
31.263,-0.52,-0.09,-0.13
31.267,-0.51,-0.09,-0.13
31.272,-0.50,-0.08,-0.13
31.275,-0.48,-0.08,-0.13
31.279,-0.47,-0.08,-0.13
31.287,-0.44,-0.08,-0.13
31.296,-0.43,-0.07,-0.13
31.297,-0.42,-0.07,-0.13
31.298,-0.41,-0.07,-0.13
31.302,-0.39,-0.07,-0.13
31.355,-0.38,-0.07,-0.13
31.356,-0.37,-0.06,-0.13
31.356,-0.36,-0.06,-0.13
31.356,-0.35,-0.06,-0.13
31.357,-0.33,-0.06,-0.13
31.358,-0.31,-0.06,-0.13
31.358,-0.31,-0.05,-0.13
31.358,-0.29,-0.05,-0.14
31.359,-0.28,-0.05,-0.14
31.359,-0.27,-0.05,-0.14
31.359,-0.25,-0.05,-0.14
31.360,-0.24,-0.04,-0.14
31.360,-0.23,-0.04,-0.14
31.360,-0.21,-0.04,-0.14
31.361,-0.20,-0.04,-0.14
31.366,-0.19,-0.03,-0.14
31.369,-0.17,-0.03,-0.14
31.373,-0.16,-0.03,-0.14
31.378,-0.15,-0.03,-0.14
31.381,-0.13,-0.02,-0.14
31.385,-0.12,-0.02,-0.14
31.397,-0.11,-0.02,-0.14
31.398,-0.09,-0.02,-0.14
31.398,-0.08,-0.01,-0.14
31.403,-0.06,-0.01,-0.14
31.457,-0.05,-0.01,-0.14
31.458,-0.04,-0.01,-0.14
31.458,-0.02,-0.00,-0.14
31.459,-0.01,-0.00,-0.14
31.459,0.01,0.00,-0.14
31.459,0.01,0.00,-0.15
31.460,0.03,0.01,-0.15
31.460,0.06,0.01,-0.15
31.460,0.07,0.01,-0.15
31.461,0.08,0.02,-0.15
31.461,0.10,0.02,-0.15
31.461,0.12,0.02,-0.15
31.462,0.14,0.03,-0.15
31.464,0.15,0.03,-0.15
31.468,0.17,0.03,-0.15
31.473,0.18,0.03,-0.15
31.476,0.19,0.04,-0.15
31.480,0.20,0.04,-0.15
31.496,0.23,0.04,-0.15
31.497,0.24,0.05,-0.15
31.497,0.26,0.05,-0.15
31.501,0.27,0.05,-0.15
31.503,0.28,0.05,-0.15
31.555,0.29,0.06,-0.15
31.556,0.31,0.06,-0.15
31.556,0.32,0.06,-0.15
31.557,0.34,0.07,-0.15
31.557,0.35,0.07,-0.15
31.557,0.36,0.07,-0.15
31.558,0.37,0.07,-0.15
31.558,0.39,0.08,-0.15
31.558,0.40,0.08,-0.15
31.559,0.41,0.08,-0.15
31.559,0.42,0.08,-0.15
31.559,0.43,0.09,-0.15
31.560,0.44,0.09,-0.15
31.560,0.46,0.09,-0.15
31.563,0.47,0.09,-0.15
31.567,0.49,0.10,-0.15
31.571,0.49,0.10,-0.15
31.575,0.51,0.10,-0.15
31.579,0.52,0.10,-0.15
31.583,0.53,0.10,-0.15
31.586,0.54,0.11,-0.15
31.596,0.55,0.11,-0.15
31.597,0.56,0.11,-0.15
31.599,0.58,0.12,-0.15
31.602,0.58,0.12,-0.15
31.658,0.59,0.12,-0.15
31.659,0.61,0.12,-0.15
31.659,0.62,0.13,-0.15
31.660,0.63,0.13,-0.15
31.660,0.64,0.13,-0.15
31.660,0.65,0.13,-0.15
31.661,0.66,0.13,-0.15
31.661,0.67,0.14,-0.15
31.661,0.68,0.14,-0.15
31.662,0.69,0.14,-0.15
31.662,0.70,0.14,-0.15
31.662,0.71,0.15,-0.15
31.662,0.73,0.15,-0.15
31.663,0.74,0.15,-0.14
31.668,0.74,0.15,-0.14
31.669,0.76,0.15,-0.14
31.674,0.76,0.16,-0.14
31.677,0.77,0.16,-0.14
31.682,0.78,0.16,-0.14
31.697,0.80,0.16,-0.14
31.698,0.80,0.17,-0.14
31.698,0.81,0.17,-0.14
31.704,0.82,0.17,-0.14
31.704,0.83,0.17,-0.14
31.755,0.83,0.17,-0.14
31.756,0.84,0.17,-0.14
31.757,0.85,0.18,-0.13
31.757,0.86,0.18,-0.13
31.757,0.87,0.18,-0.13
31.758,0.87,0.18,-0.13
31.758,0.87,0.18,-0.13
31.758,0.88,0.18,-0.13
31.759,0.89,0.18,-0.13
31.759,0.90,0.18,-0.13
31.759,0.90,0.19,-0.13
31.759,0.91,0.19,-0.13
31.760,0.91,0.19,-0.13
31.760,0.92,0.19,-0.13
31.764,0.92,0.19,-0.13
31.769,0.93,0.19,-0.13
31.773,0.93,0.19,-0.13
31.776,0.93,0.19,-0.12
31.783,0.94,0.19,-0.12
31.784,0.95,0.19,-0.12
31.788,0.95,0.20,-0.12
31.792,0.95,0.20,-0.12
31.796,0.96,0.20,-0.12
31.800,0.96,0.20,-0.12
31.804,0.97,0.20,-0.12
31.813,0.97,0.20,-0.12
31.814,0.97,0.20,-0.12
31.816,0.97,0.20,-0.12
31.820,0.98,0.20,-0.12
31.874,0.98,0.20,-0.12
31.875,0.98,0.20,-0.12
31.875,0.99,0.20,-0.12
31.876,0.98,0.20,-0.11
31.876,0.99,0.20,-0.12
31.876,0.99,0.20,-0.11
31.877,1.00,0.20,-0.11
31.877,0.99,0.20,-0.11
31.877,1.00,0.20,-0.11
31.878,1.00,0.20,-0.11
31.878,1.00,0.20,-0.11
31.879,1.00,0.20,-0.11
31.879,1.00,0.20,-0.11
31.879,1.00,0.20,-0.11
31.883,1.00,0.20,-0.11
31.892,1.00,0.20,-0.11
31.894,1.00,0.20,-0.11
31.899,1.00,0.20,-0.10
31.903,1.00,0.20,-0.10
31.915,0.99,0.20,-0.10
31.916,1.00,0.20,-0.10
31.917,0.99,0.20,-0.10
31.980,0.99,0.20,-0.10
31.981,0.99,0.20,-0.10
31.982,0.99,0.20,-0.10
31.982,0.99,0.19,-0.10
31.982,0.98,0.19,-0.10
31.983,0.98,0.19,-0.10
31.983,0.97,0.19,-0.10
31.983,0.97,0.19,-0.10
31.984,0.97,0.19,-0.10
31.984,0.97,0.19,-0.10
31.984,0.96,0.19,-0.09
31.984,0.96,0.19,-0.09
31.985,0.96,0.18,-0.09
31.985,0.95,0.18,-0.09
31.985,0.95,0.18,-0.09
31.986,0.94,0.18,-0.09
31.986,0.94,0.18,-0.09
31.990,0.93,0.18,-0.09
31.991,0.93,0.18,-0.09
31.994,0.92,0.18,-0.09
31.997,0.92,0.18,-0.09
32.002,0.91,0.17,-0.08
32.006,0.91,0.17,-0.08
32.015,0.90,0.17,-0.08
32.015,0.89,0.17,-0.08
32.017,0.89,0.17,-0.08
32.021,0.88,0.17,-0.08
32.077,0.88,0.17,-0.08
32.078,0.87,0.17,-0.08
32.079,0.86,0.16,-0.08
32.079,0.85,0.16,-0.08
32.079,0.85,0.16,-0.08
32.079,0.84,0.16,-0.07
32.080,0.83,0.16,-0.07
32.080,0.83,0.16,-0.07
32.080,0.81,0.15,-0.07
32.081,0.80,0.15,-0.07
32.081,0.80,0.15,-0.07
32.081,0.79,0.15,-0.07
32.082,0.78,0.15,-0.07
32.082,0.77,0.15,-0.07
32.084,0.76,0.14,-0.07
32.094,0.74,0.14,-0.07
32.097,0.73,0.14,-0.07
32.100,0.72,0.13,-0.06
32.105,0.71,0.13,-0.06
32.114,0.71,0.13,-0.06
32.115,0.70,0.13,-0.06
32.116,0.69,0.13,-0.06
32.120,0.68,0.13,-0.06
32.173,0.67,0.12,-0.06
32.174,0.66,0.12,-0.06
32.175,0.65,0.12,-0.06
32.175,0.64,0.12,-0.06
32.176,0.63,0.11,-0.05
32.176,0.62,0.11,-0.06
32.176,0.61,0.11,-0.05
32.176,0.60,0.11,-0.05
32.177,0.58,0.10,-0.05
32.177,0.57,0.10,-0.05
32.178,0.56,0.10,-0.05
32.178,0.55,0.10,-0.05
32.178,0.54,0.10,-0.05
32.179,0.53,0.09,-0.05
32.179,0.52,0.09,-0.05
32.183,0.51,0.09,-0.05
32.187,0.49,0.09,-0.05
32.192,0.48,0.08,-0.05
32.195,0.47,0.08,-0.04
32.199,0.46,0.08,-0.05
32.203,0.44,0.08,-0.04
32.214,0.43,0.08,-0.04
32.215,0.42,0.07,-0.04
32.215,0.41,0.07,-0.04
32.219,0.40,0.07,-0.04
